time,rayIndex,x,y,objectDetected
207.1709,46,0.65,0.45,Floor
207.1709,47,0.75,0.45,Floor
207.1709,48,0.85,0.45,Floor
207.1709,49,0.95,0.45,Floor
207.1709,50,0.05,0.55,Cube46
207.1709,51,0.15,0.55,Cube72
207.1709,52,0.25,0.55,Cube32
207.1709,53,0.35,0.55,Cube11
207.1709,54,0.45,0.55,Cube58
207.1709,55,0.55,0.55,Wall4
207.1709,56,0.65,0.55,Wall4
207.1709,57,0.75,0.55,Cube0
207.1709,58,0.85,0.55,Wall4
207.1709,59,0.95,0.55,Wall4
207.1709,60,0.05,0.65,Cube46
207.1709,61,0.15,0.65,Cube72
207.1709,62,0.25,0.65,Wall3
207.1709,63,0.35,0.65,Wall3
207.1709,64,0.45,0.65,Wall3
207.1709,65,0.55,0.65,Wall4
207.1709,66,0.65,0.65,Wall4
207.1709,67,0.75,0.65,Wall4
207.1709,68,0.85,0.65,Wall4
207.1709,69,0.95,0.65,Wall4
207.1709,70,0.05,0.75,Wall3
207.1709,71,0.15,0.75,Wall3
207.1709,72,0.25,0.75,Wall3
207.1709,73,0.35,0.75,Wall3
207.1709,74,0.45,0.75,NA
207.1709,75,0.55,0.75,Wall4
207.1709,76,0.65,0.75,Wall4
207.1709,77,0.75,0.75,Wall4
207.1709,78,0.85,0.75,Wall4
207.1709,79,0.95,0.75,Wall4
207.1709,80,0.05,0.85,Wall3
207.1709,81,0.15,0.85,Wall3
207.1709,82,0.25,0.85,Wall3
207.1709,83,0.35,0.85,NA
207.1709,84,0.45,0.85,NA
207.1709,85,0.55,0.85,NA
207.1709,86,0.65,0.85,NA
207.1709,87,0.75,0.85,Wall4
207.1709,88,0.85,0.85,Wall4
207.1709,89,0.95,0.85,Wall4
207.1709,90,0.05,0.95,Wall3
207.1709,91,0.15,0.95,Wall3
207.1709,92,0.25,0.95,NA
207.1709,93,0.35,0.95,NA
207.1709,94,0.45,0.95,NA
207.1709,95,0.55,0.95,NA
207.1709,96,0.65,0.95,NA
207.1709,97,0.75,0.95,NA
207.1709,98,0.85,0.95,Wall4
207.1709,99,0.95,0.95,Wall4
207.175,0,0.05,0.05,Floor
207.175,1,0.15,0.05,Floor
207.175,2,0.25,0.05,Floor
207.175,3,0.35,0.05,trialStarter
207.175,4,0.45,0.05,trialStarter
207.175,5,0.55,0.05,trialStarter
207.175,6,0.65,0.05,trialStarter
207.175,7,0.75,0.05,Floor
207.175,8,0.85,0.05,Floor
207.175,9,0.95,0.05,Floor
207.175,10,0.05,0.15,Floor
207.175,11,0.15,0.15,Floor
207.175,12,0.25,0.15,Floor
207.175,13,0.35,0.15,Floor
207.175,14,0.45,0.15,trialStarter
207.175,15,0.55,0.15,trialStarter
207.175,16,0.65,0.15,Floor
207.175,17,0.75,0.15,Floor
207.175,18,0.85,0.15,Floor
207.175,19,0.95,0.15,Floor
207.175,20,0.05,0.25,Floor
207.175,21,0.15,0.25,Floor
207.175,22,0.25,0.25,Floor
207.175,23,0.35,0.25,Floor
207.175,24,0.45,0.25,Floor
207.175,25,0.55,0.25,Floor
207.175,26,0.65,0.25,Floor
207.175,27,0.75,0.25,Floor
207.175,28,0.85,0.25,Floor
207.175,29,0.95,0.25,Floor
207.175,30,0.05,0.35,Floor
207.175,31,0.15,0.35,Floor
207.175,32,0.25,0.35,Floor
207.175,33,0.35,0.35,Floor
207.175,34,0.45,0.35,Floor
207.175,35,0.55,0.35,Floor
207.175,36,0.65,0.35,Floor
207.175,37,0.75,0.35,Floor
207.175,38,0.85,0.35,Floor
207.175,39,0.95,0.35,Floor
207.175,40,0.05,0.45,Floor
207.175,41,0.15,0.45,Floor
207.175,42,0.25,0.45,Floor
207.175,43,0.35,0.45,Floor
207.175,44,0.45,0.45,Floor
207.175,45,0.55,0.45,Floor
207.175,46,0.65,0.45,Floor
207.175,47,0.75,0.45,Floor
207.175,48,0.85,0.45,Floor
207.175,49,0.95,0.45,Floor
207.175,50,0.05,0.55,Cube46
207.175,51,0.15,0.55,Cube72
207.175,52,0.25,0.55,Cube32
207.175,53,0.35,0.55,Cube11
207.175,54,0.45,0.55,Cube58
207.175,55,0.55,0.55,Wall4
207.175,56,0.65,0.55,Wall4
207.175,57,0.75,0.55,Cube0
207.175,58,0.85,0.55,Wall4
207.175,59,0.95,0.55,Wall4
207.175,60,0.05,0.65,Cube46
207.175,61,0.15,0.65,Cube72
207.175,62,0.25,0.65,Wall3
207.175,63,0.35,0.65,Wall3
207.175,64,0.45,0.65,Wall3
207.175,65,0.55,0.65,Wall4
207.175,66,0.65,0.65,Wall4
207.175,67,0.75,0.65,Wall4
207.175,68,0.85,0.65,Wall4
207.175,69,0.95,0.65,Wall4
207.175,70,0.05,0.75,Wall3
207.175,71,0.15,0.75,Wall3
207.175,72,0.25,0.75,Wall3
207.175,73,0.35,0.75,Wall3
207.175,74,0.45,0.75,NA
207.175,75,0.55,0.75,Wall4
207.175,76,0.65,0.75,Wall4
207.175,77,0.75,0.75,Wall4
207.175,78,0.85,0.75,Wall4
207.175,79,0.95,0.75,Wall4
207.175,80,0.05,0.85,Wall3
207.175,81,0.15,0.85,Wall3
207.175,82,0.25,0.85,Wall3
207.175,83,0.35,0.85,NA
207.175,84,0.45,0.85,NA
207.175,85,0.55,0.85,NA
207.175,86,0.65,0.85,NA
207.175,87,0.75,0.85,Wall4
207.175,88,0.85,0.85,Wall4
207.175,89,0.95,0.85,Wall4
207.175,90,0.05,0.95,Wall3
207.175,91,0.15,0.95,Wall3
207.175,92,0.25,0.95,NA
207.175,93,0.35,0.95,NA
207.175,94,0.45,0.95,NA
207.175,95,0.55,0.95,NA
207.175,96,0.65,0.95,NA
207.175,97,0.75,0.95,NA
207.175,98,0.85,0.95,Wall4
207.175,99,0.95,0.95,Wall4
207.1792,0,0.05,0.05,Floor
207.1792,1,0.15,0.05,Floor
207.1792,2,0.25,0.05,Floor
207.1792,3,0.35,0.05,trialStarter
207.1792,4,0.45,0.05,trialStarter
207.1792,5,0.55,0.05,trialStarter
207.1792,6,0.65,0.05,trialStarter
207.1792,7,0.75,0.05,Floor
207.1792,8,0.85,0.05,Floor
207.1792,9,0.95,0.05,Floor
207.1792,10,0.05,0.15,Floor
207.1792,11,0.15,0.15,Floor
207.1792,12,0.25,0.15,Floor
207.1792,13,0.35,0.15,Floor
207.1792,14,0.45,0.15,trialStarter
207.1792,15,0.55,0.15,trialStarter
207.1792,16,0.65,0.15,Floor
207.1792,17,0.75,0.15,Floor
207.1792,18,0.85,0.15,Floor
207.1792,19,0.95,0.15,Floor
207.1792,20,0.05,0.25,Floor
207.1792,21,0.15,0.25,Floor
207.1792,22,0.25,0.25,Floor
207.1792,23,0.35,0.25,Floor
207.1792,24,0.45,0.25,Floor
207.1792,25,0.55,0.25,Floor
207.1792,26,0.65,0.25,Floor
207.1792,27,0.75,0.25,Floor
207.1792,28,0.85,0.25,Floor
207.1792,29,0.95,0.25,Floor
207.1792,30,0.05,0.35,Floor
207.1792,31,0.15,0.35,Floor
207.1792,32,0.25,0.35,Floor
207.1792,33,0.35,0.35,Floor
207.1792,34,0.45,0.35,Floor
207.1792,35,0.55,0.35,Floor
207.1792,36,0.65,0.35,Floor
207.1792,37,0.75,0.35,Floor
207.1792,38,0.85,0.35,Floor
207.1792,39,0.95,0.35,Floor
207.1792,40,0.05,0.45,Floor
207.1792,41,0.15,0.45,Floor
207.1792,42,0.25,0.45,Floor
207.1792,43,0.35,0.45,Floor
207.1792,44,0.45,0.45,Floor
207.1792,45,0.55,0.45,Floor
207.1792,46,0.65,0.45,Floor
207.1792,47,0.75,0.45,Floor
207.1792,48,0.85,0.45,Floor
207.1792,49,0.95,0.45,Floor
207.1792,50,0.05,0.55,Cube46
207.1792,51,0.15,0.55,Cube72
207.1792,52,0.25,0.55,Cube32
207.1792,53,0.35,0.55,Cube11
207.1792,54,0.45,0.55,Cube58
207.1792,55,0.55,0.55,Wall4
207.1792,56,0.65,0.55,Wall4
207.1792,57,0.75,0.55,Cube0
207.1792,58,0.85,0.55,Wall4
207.1792,59,0.95,0.55,Wall4
207.1792,60,0.05,0.65,Cube46
207.1792,61,0.15,0.65,Cube72
207.1792,62,0.25,0.65,Wall3
207.1792,63,0.35,0.65,Wall3
207.1792,64,0.45,0.65,Wall3
207.1792,65,0.55,0.65,Wall4
207.1792,66,0.65,0.65,Wall4
207.1792,67,0.75,0.65,Wall4
207.1792,68,0.85,0.65,Wall4
207.1792,69,0.95,0.65,Wall4
207.1792,70,0.05,0.75,Wall3
207.1792,71,0.15,0.75,Wall3
207.1792,72,0.25,0.75,Wall3
207.1792,73,0.35,0.75,Wall3
207.1792,74,0.45,0.75,NA
207.1792,75,0.55,0.75,Wall4
207.1792,76,0.65,0.75,Wall4
207.1792,77,0.75,0.75,Wall4
207.1792,78,0.85,0.75,Wall4
207.1792,79,0.95,0.75,Wall4
207.1792,80,0.05,0.85,Wall3
207.1792,81,0.15,0.85,Wall3
207.1792,82,0.25,0.85,Wall3
207.1792,83,0.35,0.85,NA
207.1792,84,0.45,0.85,NA
207.1792,85,0.55,0.85,NA
207.1792,86,0.65,0.85,NA
207.1792,87,0.75,0.85,Wall4
207.1792,88,0.85,0.85,Wall4
207.1792,89,0.95,0.85,Wall4
207.1792,90,0.05,0.95,Wall3
207.1792,91,0.15,0.95,Wall3
207.1792,92,0.25,0.95,NA
207.1792,93,0.35,0.95,NA
207.1792,94,0.45,0.95,NA
207.1792,95,0.55,0.95,NA
207.1792,96,0.65,0.95,NA
207.1792,97,0.75,0.95,NA
207.1792,98,0.85,0.95,Wall4
207.1792,99,0.95,0.95,Wall4
207.183,0,0.05,0.05,Floor
207.183,1,0.15,0.05,Floor
207.183,2,0.25,0.05,Floor
207.183,3,0.35,0.05,Floor
207.183,4,0.45,0.05,trialStarter
207.183,5,0.55,0.05,trialStarter
207.183,6,0.65,0.05,trialStarter
207.183,7,0.75,0.05,Floor
207.183,8,0.85,0.05,Floor
207.183,9,0.95,0.05,Floor
207.183,10,0.05,0.15,Floor
207.183,11,0.15,0.15,Floor
207.183,12,0.25,0.15,Floor
207.183,13,0.35,0.15,Floor
207.183,14,0.45,0.15,trialStarter
207.183,15,0.55,0.15,trialStarter
207.183,16,0.65,0.15,Floor
207.183,17,0.75,0.15,Floor
207.183,18,0.85,0.15,Floor
207.183,19,0.95,0.15,Floor
207.183,20,0.05,0.25,Floor
207.183,21,0.15,0.25,Floor
207.183,22,0.25,0.25,Floor
207.183,23,0.35,0.25,Floor
207.183,24,0.45,0.25,Floor
207.183,25,0.55,0.25,Floor
207.183,26,0.65,0.25,Floor
207.183,27,0.75,0.25,Floor
207.183,28,0.85,0.25,Floor
207.183,29,0.95,0.25,Floor
207.183,30,0.05,0.35,Floor
207.183,31,0.15,0.35,Floor
207.183,32,0.25,0.35,Floor
207.183,33,0.35,0.35,Floor
207.183,34,0.45,0.35,Floor
207.183,35,0.55,0.35,Floor
207.183,36,0.65,0.35,Floor
207.183,37,0.75,0.35,Floor
207.183,38,0.85,0.35,Floor
207.183,39,0.95,0.35,Floor
207.183,40,0.05,0.45,Floor
207.183,41,0.15,0.45,Floor
207.183,42,0.25,0.45,Floor
207.183,43,0.35,0.45,Floor
207.183,44,0.45,0.45,Floor
207.183,45,0.55,0.45,Floor
207.183,46,0.65,0.45,Floor
207.183,47,0.75,0.45,Floor
207.183,48,0.85,0.45,Floor
207.183,49,0.95,0.45,Floor
207.183,50,0.05,0.55,Cube46
207.183,51,0.15,0.55,Cube72
207.183,52,0.25,0.55,Cube32
207.183,53,0.35,0.55,Cube11
207.183,54,0.45,0.55,Wall3
207.183,55,0.55,0.55,Wall4
207.183,56,0.65,0.55,Wall4
207.183,57,0.75,0.55,Cube0
207.183,58,0.85,0.55,Wall4
207.183,59,0.95,0.55,Wall4
207.183,60,0.05,0.65,Cube46
207.183,61,0.15,0.65,Cube72
207.183,62,0.25,0.65,Wall3
207.183,63,0.35,0.65,Wall3
207.183,64,0.45,0.65,Wall3
207.183,65,0.55,0.65,Wall4
207.183,66,0.65,0.65,Wall4
207.183,67,0.75,0.65,Wall4
207.183,68,0.85,0.65,Wall4
207.183,69,0.95,0.65,Wall4
207.183,70,0.05,0.75,Wall3
207.183,71,0.15,0.75,Wall3
207.183,72,0.25,0.75,Wall3
207.183,73,0.35,0.75,Wall3
207.183,74,0.45,0.75,NA
207.183,75,0.55,0.75,Wall4
207.183,76,0.65,0.75,Wall4
207.183,77,0.75,0.75,Wall4
207.183,78,0.85,0.75,Wall4
207.183,79,0.95,0.75,Wall4
207.183,80,0.05,0.85,Wall3
207.183,81,0.15,0.85,Wall3
207.183,82,0.25,0.85,Wall3
207.183,83,0.35,0.85,NA
207.183,84,0.45,0.85,NA
207.183,85,0.55,0.85,NA
207.183,86,0.65,0.85,NA
207.183,87,0.75,0.85,Wall4
207.183,88,0.85,0.85,Wall4
207.183,89,0.95,0.85,Wall4
207.183,90,0.05,0.95,Wall3
207.183,91,0.15,0.95,Wall3
207.183,92,0.25,0.95,NA
207.183,93,0.35,0.95,NA
207.183,94,0.45,0.95,NA
207.183,95,0.55,0.95,NA
207.183,96,0.65,0.95,NA
207.183,97,0.75,0.95,NA
207.183,98,0.85,0.95,Wall4
207.183,99,0.95,0.95,Wall4
207.188,0,0.05,0.05,Floor
207.188,1,0.15,0.05,Floor
207.188,2,0.25,0.05,Floor
207.188,3,0.35,0.05,Floor
207.188,4,0.45,0.05,trialStarter
207.188,5,0.55,0.05,trialStarter
207.188,6,0.65,0.05,trialStarter
207.188,7,0.75,0.05,Floor
207.188,8,0.85,0.05,Floor
207.188,9,0.95,0.05,Floor
207.188,10,0.05,0.15,Floor
207.188,11,0.15,0.15,Floor
207.188,12,0.25,0.15,Floor
207.188,13,0.35,0.15,Floor
207.188,14,0.45,0.15,trialStarter
207.188,15,0.55,0.15,trialStarter
207.188,16,0.65,0.15,Floor
207.188,17,0.75,0.15,Floor
207.188,18,0.85,0.15,Floor
207.188,19,0.95,0.15,Floor
207.188,20,0.05,0.25,Floor
207.188,21,0.15,0.25,Floor
207.188,22,0.25,0.25,Floor
207.188,23,0.35,0.25,Floor
207.188,24,0.45,0.25,Floor
207.188,25,0.55,0.25,Floor
207.188,26,0.65,0.25,Floor
207.188,27,0.75,0.25,Floor
207.188,28,0.85,0.25,Floor
207.188,29,0.95,0.25,Floor
207.188,30,0.05,0.35,Floor
207.188,31,0.15,0.35,Floor
207.188,32,0.25,0.35,Floor
207.188,33,0.35,0.35,Floor
207.188,34,0.45,0.35,Floor
207.188,35,0.55,0.35,Floor
207.188,36,0.65,0.35,Floor
207.188,37,0.75,0.35,Floor
207.188,38,0.85,0.35,Floor
207.188,39,0.95,0.35,Floor
207.188,40,0.05,0.45,Floor
207.188,41,0.15,0.45,Floor
207.188,42,0.25,0.45,Floor
207.188,43,0.35,0.45,Floor
207.188,44,0.45,0.45,Floor
207.188,45,0.55,0.45,Floor
207.188,46,0.65,0.45,Floor
207.188,47,0.75,0.45,Floor
207.188,48,0.85,0.45,Floor
207.188,49,0.95,0.45,Floor
207.188,50,0.05,0.55,Cube46
207.188,51,0.15,0.55,Cube72
207.188,52,0.25,0.55,Cube32
207.188,53,0.35,0.55,Cube11
207.188,54,0.45,0.55,Wall3
207.188,55,0.55,0.55,Wall4
207.188,56,0.65,0.55,Wall4
207.188,57,0.75,0.55,Cube0
207.188,58,0.85,0.55,Wall4
207.188,59,0.95,0.55,Wall4
207.188,60,0.05,0.65,Cube46
207.188,61,0.15,0.65,Cube72
207.188,62,0.25,0.65,Wall3
207.188,63,0.35,0.65,Wall3
207.188,64,0.45,0.65,Wall3
207.188,65,0.55,0.65,Wall4
207.188,66,0.65,0.65,Wall4
207.188,67,0.75,0.65,Wall4
207.188,68,0.85,0.65,Wall4
207.188,69,0.95,0.65,Wall4
207.188,70,0.05,0.75,Wall3
207.188,71,0.15,0.75,Wall3
207.188,72,0.25,0.75,Wall3
207.188,73,0.35,0.75,Wall3
207.188,74,0.45,0.75,NA
207.188,75,0.55,0.75,Wall4
207.188,76,0.65,0.75,Wall4
207.188,77,0.75,0.75,Wall4
207.188,78,0.85,0.75,Wall4
207.188,79,0.95,0.75,Wall4
207.188,80,0.05,0.85,Wall3
207.188,81,0.15,0.85,Wall3
207.188,82,0.25,0.85,Wall3
207.188,83,0.35,0.85,NA
207.188,84,0.45,0.85,NA
207.188,85,0.55,0.85,NA
207.188,86,0.65,0.85,NA
207.188,87,0.75,0.85,Wall4
207.188,88,0.85,0.85,Wall4
207.188,89,0.95,0.85,Wall4
207.188,90,0.05,0.95,Wall3
207.188,91,0.15,0.95,Wall3
207.188,92,0.25,0.95,NA
207.188,93,0.35,0.95,NA
207.188,94,0.45,0.95,NA
207.188,95,0.55,0.95,NA
207.188,96,0.65,0.95,NA
207.188,97,0.75,0.95,NA
207.188,98,0.85,0.95,Wall4
207.188,99,0.95,0.95,Wall4
207.1921,0,0.05,0.05,Floor
207.1921,1,0.15,0.05,Floor
207.1921,2,0.25,0.05,Floor
207.1921,3,0.35,0.05,Floor
207.1921,4,0.45,0.05,trialStarter
207.1921,5,0.55,0.05,trialStarter
207.1921,6,0.65,0.05,trialStarter
207.1921,7,0.75,0.05,Floor
207.1921,8,0.85,0.05,Floor
207.1921,9,0.95,0.05,Floor
207.1921,10,0.05,0.15,Floor
207.1921,11,0.15,0.15,Floor
207.1921,12,0.25,0.15,Floor
207.1921,13,0.35,0.15,Floor
207.1921,14,0.45,0.15,trialStarter
207.1921,15,0.55,0.15,trialStarter
207.1921,16,0.65,0.15,Floor
207.1921,17,0.75,0.15,Floor
207.1921,18,0.85,0.15,Floor
207.1921,19,0.95,0.15,Floor
207.1921,20,0.05,0.25,Floor
207.1921,21,0.15,0.25,Floor
207.1921,22,0.25,0.25,Floor
207.1921,23,0.35,0.25,Floor
207.1921,24,0.45,0.25,Floor
207.1921,25,0.55,0.25,Floor
207.1921,26,0.65,0.25,Floor
207.1921,27,0.75,0.25,Floor
207.1921,28,0.85,0.25,Floor
207.1921,29,0.95,0.25,Floor
207.1921,30,0.05,0.35,Floor
207.1921,31,0.15,0.35,Floor
207.1921,32,0.25,0.35,Floor
207.1921,33,0.35,0.35,Floor
207.1921,34,0.45,0.35,Floor
