time,rayIndex,x,y,objectDetected
5.845591,66,0.65,0.65,Wall1
5.845591,67,0.75,0.65,Wall1
5.845591,68,0.85,0.65,functionalDiamond56
5.845591,69,0.95,0.65,functionalDiamond56
5.845591,70,0.05,0.75,Wall1
5.845591,71,0.15,0.75,Wall1
5.845591,72,0.25,0.75,Wall1
5.845591,73,0.35,0.75,Wall1
5.845591,74,0.45,0.75,Wall1
5.845591,75,0.55,0.75,Wall1
5.845591,76,0.65,0.75,Wall1
5.845591,77,0.75,0.75,Wall1
5.845591,78,0.85,0.75,Wall1
5.845591,79,0.95,0.75,Wall1
5.855472,0,0.05,0.05,Floor
5.855472,1,0.15,0.05,Floor
5.855472,2,0.25,0.05,Floor
5.855472,3,0.35,0.05,Floor
5.855472,4,0.45,0.05,trialStarter
5.855472,5,0.55,0.05,trialStarter
5.855472,6,0.65,0.05,trialStarter
5.855472,7,0.75,0.05,Floor
5.855472,8,0.85,0.05,Floor
5.855472,9,0.95,0.05,Floor
5.855472,10,0.05,0.15,Floor
5.855472,11,0.15,0.15,Floor
5.855472,12,0.25,0.15,Floor
5.855472,13,0.35,0.15,Floor
5.855472,14,0.45,0.15,Floor
5.855472,15,0.55,0.15,Floor
5.855472,16,0.65,0.15,Floor
5.855472,17,0.75,0.15,Floor
5.855472,18,0.85,0.15,Floor
5.855472,19,0.95,0.15,Floor
5.855472,20,0.05,0.25,Floor
5.855472,21,0.15,0.25,Floor
5.855472,22,0.25,0.25,Floor
5.855472,23,0.35,0.25,Floor
5.855472,24,0.45,0.25,Floor
5.855472,25,0.55,0.25,Floor
5.855472,26,0.65,0.25,Floor
5.855472,27,0.75,0.25,Floor
5.855472,28,0.85,0.25,Floor
5.855472,29,0.95,0.25,Floor
5.855472,30,0.05,0.35,Floor
5.855472,31,0.15,0.35,Floor
5.855472,32,0.25,0.35,Floor
5.855472,33,0.35,0.35,Floor
5.855472,34,0.45,0.35,Floor
5.855472,35,0.55,0.35,Floor
5.855472,36,0.65,0.35,Floor
5.855472,37,0.75,0.35,Floor
5.855472,38,0.85,0.35,Floor
5.855472,39,0.95,0.35,Floor
5.855472,40,0.05,0.45,functionalDiamond22
5.855472,41,0.15,0.45,Wall1
5.855472,42,0.25,0.45,Wall1
5.855472,43,0.35,0.45,Wall1
5.855472,44,0.45,0.45,Wall1
5.855472,45,0.55,0.45,Wall1
5.855472,46,0.65,0.45,functionalDiamond70
5.855472,47,0.75,0.45,Wall1
5.855472,48,0.85,0.45,functionalDiamond56
5.855472,49,0.95,0.45,functionalDiamond56
5.855472,50,0.05,0.55,functionalDiamond22
5.855472,51,0.15,0.55,Wall1
5.855472,52,0.25,0.55,Wall1
5.855472,53,0.35,0.55,Wall1
5.855472,54,0.45,0.55,Wall1
5.855472,55,0.55,0.55,Wall1
5.855472,56,0.65,0.55,Wall1
5.855472,57,0.75,0.55,Wall1
5.855472,58,0.85,0.55,functionalDiamond56
5.855472,59,0.95,0.55,functionalDiamond56
5.855472,60,0.05,0.65,Wall1
5.855472,61,0.15,0.65,Wall1
5.855472,62,0.25,0.65,Wall1
5.855472,63,0.35,0.65,Wall1
5.855472,64,0.45,0.65,Wall1
5.855472,65,0.55,0.65,Wall1
5.855472,66,0.65,0.65,Wall1
5.855472,67,0.75,0.65,Wall1
5.855472,68,0.85,0.65,functionalDiamond56
5.855472,69,0.95,0.65,functionalDiamond56
5.855472,70,0.05,0.75,Wall1
5.855472,71,0.15,0.75,Wall1
5.855472,72,0.25,0.75,Wall1
5.855472,73,0.35,0.75,Wall1
5.855472,74,0.45,0.75,Wall1
5.855472,75,0.55,0.75,Wall1
5.855472,76,0.65,0.75,Wall1
5.855472,77,0.75,0.75,Wall1
5.855472,78,0.85,0.75,Wall1
5.855472,79,0.95,0.75,Wall1
5.859989,0,0.05,0.05,Floor
5.859989,1,0.15,0.05,Floor
5.859989,2,0.25,0.05,Floor
5.859989,3,0.35,0.05,Floor
5.859989,4,0.45,0.05,trialStarter
5.859989,5,0.55,0.05,trialStarter
