time,rayIndex,x,y,objectDetected
9.578476,3,0.35,0.05,trialStarter
9.578476,4,0.45,0.05,trialStarter
9.578476,5,0.55,0.05,trialStarter
9.578476,6,0.65,0.05,trialStarter
9.578476,7,0.75,0.05,trialStarter
9.578476,8,0.85,0.05,Floor
9.578476,9,0.95,0.05,Floor
9.578476,10,0.05,0.15,Floor
9.578476,11,0.15,0.15,trialStarter
9.578476,12,0.25,0.15,trialStarter
9.578476,13,0.35,0.15,trialStarter
9.578476,14,0.45,0.15,trialStarter
9.578476,15,0.55,0.15,trialStarter
9.578476,16,0.65,0.15,trialStarter
9.578476,17,0.75,0.15,Floor
9.578476,18,0.85,0.15,Floor
9.578476,19,0.95,0.15,Floor
9.578476,20,0.05,0.25,Floor
9.578476,21,0.15,0.25,Floor
9.578476,22,0.25,0.25,trialStarter
9.578476,23,0.35,0.25,trialStarter
9.578476,24,0.45,0.25,trialStarter
9.578476,25,0.55,0.25,trialStarter
9.578476,26,0.65,0.25,trialStarter
9.578476,27,0.75,0.25,Floor
9.578476,28,0.85,0.25,Floor
9.578476,29,0.95,0.25,Floor
9.578476,30,0.05,0.35,Floor
9.578476,31,0.15,0.35,Floor
9.578476,32,0.25,0.35,Floor
9.578476,33,0.35,0.35,trialStarter
9.578476,34,0.45,0.35,trialStarter
9.578476,35,0.55,0.35,trialStarter
9.578476,36,0.65,0.35,Floor
9.578476,37,0.75,0.35,Floor
9.578476,38,0.85,0.35,Floor
9.578476,39,0.95,0.35,Floor
9.578476,40,0.05,0.45,Floor
9.578476,41,0.15,0.45,Floor
9.578476,42,0.25,0.45,Floor
9.578476,43,0.35,0.45,Floor
9.578476,44,0.45,0.45,trialStarter
9.578476,45,0.55,0.45,Floor
9.578476,46,0.65,0.45,Floor
9.578476,47,0.75,0.45,Floor
9.578476,48,0.85,0.45,Floor
9.578476,49,0.95,0.45,Floor
9.578476,50,0.05,0.55,Floor
9.578476,51,0.15,0.55,Floor
9.578476,52,0.25,0.55,Floor
9.578476,53,0.35,0.55,Floor
9.578476,54,0.45,0.55,Floor
9.578476,55,0.55,0.55,Floor
9.578476,56,0.65,0.55,Floor
9.578476,57,0.75,0.55,Floor
9.578476,58,0.85,0.55,Floor
9.578476,59,0.95,0.55,Floor
9.578476,60,0.05,0.65,Floor
9.578476,61,0.15,0.65,Floor
9.578476,62,0.25,0.65,Floor
9.578476,63,0.35,0.65,Floor
9.578476,64,0.45,0.65,Floor
9.578476,65,0.55,0.65,Floor
9.578476,66,0.65,0.65,Floor
9.578476,67,0.75,0.65,Floor
9.578476,68,0.85,0.65,Floor
9.578476,69,0.95,0.65,Floor
9.578476,70,0.05,0.75,Floor
9.578476,71,0.15,0.75,Floor
9.578476,72,0.25,0.75,Floor
9.578476,73,0.35,0.75,Floor
9.578476,74,0.45,0.75,Floor
9.578476,75,0.55,0.75,Floor
9.578476,76,0.65,0.75,Floor
9.578476,77,0.75,0.75,Floor
9.578476,78,0.85,0.75,Floor
9.578476,79,0.95,0.75,Floor
9.578476,80,0.05,0.85,Wall2
9.578476,81,0.15,0.85,Wall2
9.578476,82,0.25,0.85,Cube29
9.578476,83,0.35,0.85,Wall3
9.578476,84,0.45,0.85,Wall3
9.578476,85,0.55,0.85,Cube31
9.578476,86,0.65,0.85,Wall3
9.578476,87,0.75,0.85,Wall3
9.578476,88,0.85,0.85,Wall3
9.578476,89,0.95,0.85,Wall3
9.578476,90,0.05,0.95,Wall2
9.578476,91,0.15,0.95,Wall2
9.578476,92,0.25,0.95,Wall2
9.578476,93,0.35,0.95,Wall3
9.578476,94,0.45,0.95,Wall3
9.578476,95,0.55,0.95,Wall3
9.578476,96,0.65,0.95,Wall3
9.578476,97,0.75,0.95,Wall3
9.578476,98,0.85,0.95,Wall3
9.578476,99,0.95,0.95,Wall3
9.583659,0,0.05,0.05,Floor
9.583659,1,0.15,0.05,trialStarter
9.583659,2,0.25,0.05,trialStarter
9.583659,3,0.35,0.05,trialStarter
9.583659,4,0.45,0.05,trialStarter
9.583659,5,0.55,0.05,trialStarter
9.583659,6,0.65,0.05,trialStarter
9.583659,7,0.75,0.05,trialStarter
9.583659,8,0.85,0.05,Floor
9.583659,9,0.95,0.05,Floor
9.583659,10,0.05,0.15,Floor
9.583659,11,0.15,0.15,trialStarter
9.583659,12,0.25,0.15,trialStarter
9.583659,13,0.35,0.15,trialStarter
9.583659,14,0.45,0.15,trialStarter
9.583659,15,0.55,0.15,trialStarter
9.583659,16,0.65,0.15,trialStarter
9.583659,17,0.75,0.15,Floor
9.583659,18,0.85,0.15,Floor
9.583659,19,0.95,0.15,Floor
9.583659,20,0.05,0.25,Floor
9.583659,21,0.15,0.25,Floor
9.583659,22,0.25,0.25,trialStarter
9.583659,23,0.35,0.25,trialStarter
9.583659,24,0.45,0.25,trialStarter
9.583659,25,0.55,0.25,trialStarter
9.583659,26,0.65,0.25,trialStarter
9.583659,27,0.75,0.25,Floor
9.583659,28,0.85,0.25,Floor
9.583659,29,0.95,0.25,Floor
9.583659,30,0.05,0.35,Floor
9.583659,31,0.15,0.35,Floor
9.583659,32,0.25,0.35,Floor
9.583659,33,0.35,0.35,trialStarter
9.583659,34,0.45,0.35,trialStarter
9.583659,35,0.55,0.35,trialStarter
9.583659,36,0.65,0.35,Floor
9.583659,37,0.75,0.35,Floor
9.583659,38,0.85,0.35,Floor
9.583659,39,0.95,0.35,Floor
9.583659,40,0.05,0.45,Floor
9.583659,41,0.15,0.45,Floor
9.583659,42,0.25,0.45,Floor
9.583659,43,0.35,0.45,Floor
9.583659,44,0.45,0.45,Floor
9.583659,45,0.55,0.45,Floor
9.583659,46,0.65,0.45,Floor
9.583659,47,0.75,0.45,Floor
9.583659,48,0.85,0.45,Floor
9.583659,49,0.95,0.45,Floor
9.583659,50,0.05,0.55,Floor
9.583659,51,0.15,0.55,Floor
9.583659,52,0.25,0.55,Floor
9.583659,53,0.35,0.55,Floor
9.583659,54,0.45,0.55,Floor
9.583659,55,0.55,0.55,Floor
9.583659,56,0.65,0.55,Floor
9.583659,57,0.75,0.55,Floor
9.583659,58,0.85,0.55,Floor
9.583659,59,0.95,0.55,Floor
9.583659,60,0.05,0.65,Floor
9.583659,61,0.15,0.65,Floor
9.583659,62,0.25,0.65,Floor
9.583659,63,0.35,0.65,Floor
9.583659,64,0.45,0.65,Floor
9.583659,65,0.55,0.65,Floor
9.583659,66,0.65,0.65,Floor
9.583659,67,0.75,0.65,Floor
9.583659,68,0.85,0.65,Floor
9.583659,69,0.95,0.65,Floor
9.583659,70,0.05,0.75,Floor
9.583659,71,0.15,0.75,Floor
9.583659,72,0.25,0.75,Floor
9.583659,73,0.35,0.75,Floor
9.583659,74,0.45,0.75,Floor
9.583659,75,0.55,0.75,Floor
9.583659,76,0.65,0.75,Floor
9.583659,77,0.75,0.75,Floor
9.583659,78,0.85,0.75,Floor
9.583659,79,0.95,0.75,Floor
9.583659,80,0.05,0.85,Cube86
9.583659,81,0.15,0.85,Wall2
9.583659,82,0.25,0.85,Wall2
9.583659,83,0.35,0.85,Wall3
9.583659,84,0.45,0.85,Wall3
